source,title_words,title_is_question,words,read_min,paras,para_median_words,para_p90_words,lead_words,h2,h3,heads,words_per_section,head_question_pct,head_median_words,code_blocks,tables,images,lists,list_items,quotes,links_per_1kw,nums_per_100w,nums_in_lead_150,nums_per_100w_body,wps_median,wps_p90,pct_sent_over_30,pct_sent_under_12,we_per_1kw,you_per_1kw,i_per_1kw,emdash_per_1kw,has_code,has_chart
meilisearch,11,False,1824,7.9,80,23.5,38,38,8,26,34,52,21,3.0,0,0,9,1,4,0,5.5,0.33,0,0.36,14.0,23,2.5,22.5,2.2,14.3,0.0,0.0,False,True
meilisearch,12,False,1274,5.5,53,23,39,30,4,6,10,116,0,7.0,0,2,5,14,37,0,8.6,0.0,0,0.0,16.0,29,3.9,34.2,4.7,39.2,0.0,0.0,False,True
meilisearch,3,False,269,1.2,15,14,32,24,7,5,12,21,0,4.5,0,0,5,1,1,0,85.5,0.37,1,0.0,11.0,17,0.0,58.3,33.5,40.9,0.0,0.0,False,True
meilisearch,10,False,1088,4.7,36,31.5,51,23,9,0,9,109,22,4,0,0,0,5,14,0,4.6,0.64,1,0.64,14.0,24,4.2,41.7,14.7,34.9,0.0,0.0,False,False
meilisearch,10,True,1100,4.8,42,25.5,39,46,17,0,17,61,88,9,0,0,2,9,37,0,9.1,0.0,0,0.0,18.0,28,8.3,23.3,0.9,20.9,0.0,0.0,False,True
meilisearch,10,False,1256,5.5,48,25.0,42,37,7,9,16,74,50,7.0,0,0,2,2,11,0,4.0,0.08,0,0.09,16,27,6.8,20.5,2.4,29.5,0.0,0.0,False,True
meilisearch,8,False,1689,7.3,86,18.5,34,16,14,18,32,51,47,6.0,0,0,10,12,35,0,4.1,0.41,0,0.45,14.5,22,1.8,28.9,9.5,27.8,0.0,0.0,False,True
meilisearch,11,False,1136,4.9,46,23.5,38,22,4,5,9,114,0,4,0,0,0,1,2,0,4.4,0.0,0,0.0,16,24,1.4,32.9,0.9,51.1,19.4,0.0,False,False
meilisearch,12,False,2330,10.1,94,22.5,44,59,7,18,25,90,24,4,0,15,7,8,35,0,24.5,0.82,0,0.87,17,31,10.7,22.3,1.3,11.2,1.3,0.0,False,True
meilisearch,4,False,389,1.7,14,22.5,57,57,3,1,4,78,50,5.5,0,0,2,3,18,0,30.8,1.03,0,1.67,15.5,40,20.0,30.0,25.7,20.6,0.0,0.0,False,True
meilisearch,5,False,1100,4.8,39,24,45,26,6,11,17,61,29,8,0,0,1,7,16,0,8.2,0.36,0,0.42,16.5,27,6.5,24.2,0.9,15.5,0.0,0.0,False,True
meilisearch,7,False,1816,7.9,65,28,41,39,9,18,27,65,15,4,0,1,2,5,20,0,5.5,0.39,1,0.36,15,22,1.7,20.5,1.7,4.4,0.0,0.0,False,True
meilisearch,11,False,1307,5.7,54,23.0,37,32,12,5,17,73,65,6,0,0,2,7,27,0,4.6,0.15,0,0.17,18.0,29,8.8,14.7,0.0,23.0,0.0,0.0,False,True
meilisearch,8,False,1378,6.0,66,18.0,35,25,10,21,31,43,39,6,0,0,4,11,38,0,4.4,0.15,0,0.16,16,30,9.9,25.9,29.0,8.0,0.0,0.0,False,True
meilisearch,11,False,1130,4.9,49,21,38,15,10,5,15,71,60,7,0,0,3,7,41,0,8.8,0.0,0,0.0,14.0,22,1.3,31.6,0.9,9.7,0.0,0.0,False,True
meilisearch,5,False,830,3.6,32,25.0,43,18,4,7,11,69,45,4,0,0,2,4,7,0,22.9,0.0,0,0.0,17.0,29,6.5,28.3,10.8,20.5,0.0,0.0,False,True
meilisearch,18,False,254,1.1,9,20,74,31,4,0,4,51,0,6.0,0,0,1,1,4,0,23.6,2.36,6,0.0,17,24,0.0,20.0,35.4,15.7,0.0,0.0,False,True
meilisearch,7,False,1713,7.4,69,24,36,26,19,4,23,71,91,7,0,0,3,11,50,0,4.1,0.0,0,0.0,18,27,4.2,18.9,3.5,14.0,0.0,0.0,False,True
meilisearch,3,False,225,1.0,11,17,33,33,7,5,12,17,0,4.0,0,0,5,1,1,0,80.0,1.33,3,0.0,11,21,0.0,52.6,35.6,17.8,0.0,0.0,False,True
meilisearch,3,False,232,1.0,13,17,27,9,3,4,7,29,0,8,0,0,2,0,0,0,60.3,1.29,3,0.0,13.0,22,0.0,31.2,38.8,25.9,0.0,0.0,False,True
meilisearch,14,False,633,2.8,17,38,54,34,6,5,11,53,0,5,0,0,1,3,7,2,4.7,0.95,3,0.62,21,34,17.2,27.6,1.6,0.0,0.0,0.0,False,True
meilisearch,9,False,1526,6.6,82,16.5,31,32,8,13,21,69,33,5,0,0,2,5,27,0,4.6,0.98,0,1.09,14,24,2.0,35.6,2.0,15.7,0.7,0.0,False,True
meilisearch,11,False,536,2.3,18,29.5,49,57,8,4,12,41,17,5.0,0,0,0,8,24,1,16.8,0.0,0,0.0,16,26,3.0,33.3,44.8,41.0,0.0,0.0,False,False
meilisearch,11,False,1764,7.7,58,29.0,49,40,7,8,15,110,7,4,0,2,9,2,10,0,22.7,0.96,0,1.05,16.0,26,2.9,19.6,0.0,9.6,1.7,0.0,False,True
meilisearch,3,False,238,1.0,15,14,28,17,6,0,6,34,0,4.0,0,0,4,1,2,0,84.0,1.26,1,2.27,14.0,22,0.0,31.2,37.8,16.8,0.0,0.0,False,True
meilisearch,9,False,1936,8.4,73,25,45,13,6,16,22,84,0,6.0,0,1,3,11,37,0,6.7,0.98,0,1.06,13,24,2.2,40.0,2.1,17.0,0.0,0.0,False,True
meilisearch,7,False,1256,5.5,59,19,37,23,18,0,18,66,94,7.5,0,0,1,9,35,0,7.2,0.8,0,0.9,16,25,1.3,27.3,3.2,11.9,0.0,0.0,False,True
meilisearch,3,False,2464,10.7,69,36,53,50,9,7,16,145,25,3.0,0,0,0,0,0,0,11.4,1.06,2,1.04,17,24,1.4,14.7,1.2,14.6,0.0,0.0,False,False
meilisearch,10,False,1287,5.6,59,18,41,13,16,15,31,40,48,5,0,0,5,11,50,0,7.0,0.0,0,0.0,15.0,25,0.0,24.4,2.3,11.7,0.0,0.0,False,True
meilisearch,10,False,1929,8.4,63,31,47,16,6,19,25,74,4,7,0,0,7,6,24,0,5.7,0.26,0,0.28,14,23,3.0,38.3,1.0,24.9,0.0,0.0,False,True
meilisearch,13,False,1744,7.6,26,70.5,92,9,4,0,4,349,0,4.0,0,0,7,0,0,0,4.6,0.4,1,0.38,16.0,30,9.8,30.4,16.6,6.3,28.1,0.0,False,True
meilisearch,7,False,2134,9.3,106,18.0,35,27,16,0,16,126,31,2.0,0,1,10,49,143,0,10.3,0.56,1,0.55,15,28,7.9,33.1,13.1,27.6,0.9,0.0,False,True
meilisearch,7,False,1152,5.0,51,24,35,14,10,9,19,58,42,6,0,0,3,5,23,0,4.3,0.0,0,0.0,16,27,2.9,21.7,4.3,7.8,0.0,0.0,False,True
meilisearch,6,False,364,1.6,13,24,46,24,2,0,2,121,100,4.0,0,0,0,3,8,0,2.7,0.27,0,0.47,23,38,26.7,6.7,68.7,5.5,0.0,0.0,False,False
meilisearch,10,False,1717,7.5,52,32.0,49,24,10,14,24,69,67,6.5,0,1,7,8,19,0,9.3,0.17,0,0.19,20.0,30,8.1,12.8,2.3,12.8,0.0,0.0,False,True
meilisearch,7,False,1487,6.5,98,14.0,24,15,3,8,11,124,9,5,0,0,10,3,11,0,12.8,0.0,0,0.0,14,24,2.9,35.9,10.1,20.2,0.0,0.0,False,True
meilisearch,10,True,977,4.2,53,17,28,22,10,9,19,49,47,6,0,0,3,9,35,0,4.1,0.1,0,0.12,14,26,6.6,32.8,1.0,10.2,0.0,0.0,False,True
meilisearch,8,False,1586,6.9,64,25.5,36,29,16,60,76,21,5,1.0,0,0,11,58,199,0,28.4,0.13,1,0.07,17,31,11.1,12.3,4.4,21.4,0.0,0.0,False,True
meilisearch,10,False,1207,5.2,44,24.0,48,51,8,2,10,110,30,6.5,0,0,0,1,5,0,9.1,0.0,0,0.0,13,22,1.2,34.9,2.5,57.2,0.0,0.0,False,False
meilisearch,3,False,338,1.5,16,19.5,35,35,7,5,12,26,8,5.5,0,0,4,1,2,0,62.1,1.48,4,0.53,15,23,9.5,33.3,41.4,26.6,0.0,0.0,False,True
meilisearch,7,False,1241,5.4,35,39,56,23,4,7,11,103,27,5,0,0,2,1,6,0,4.0,0.16,0,0.18,14.5,22,1.2,25.0,0.0,17.7,0.0,0.0,False,True
meilisearch,8,False,986,4.3,51,19,29,34,14,3,17,55,71,6,0,0,1,5,25,0,9.1,0.0,0,0.0,16.5,25,3.4,20.7,2.0,5.1,0.0,0.0,False,True
meilisearch,10,False,1155,5.0,39,31,49,33,9,0,9,116,33,8,0,0,0,3,12,0,9.5,0.0,0,0.0,14.0,26,4.1,29.7,7.8,44.2,0.0,0.0,False,False
meilisearch,8,False,2710,11.8,69,39,61,51,5,14,19,136,42,5,0,0,11,1,2,2,9.2,0.18,2,0.12,16,24,3.1,20.2,2.6,8.5,0.0,0.0,False,True
meilisearch,9,False,905,3.9,42,21.0,37,30,9,6,15,57,87,6,0,0,1,7,30,0,7.7,0.0,0,0.0,14,22,1.6,30.2,1.1,17.7,0.0,0.0,False,True
meilisearch,9,False,797,3.5,20,42.5,63,44,5,0,5,133,0,3,0,0,1,2,5,1,6.3,1.25,4,0.93,20.0,31,13.9,5.6,5.0,0.0,0.0,0.0,False,True
meilisearch,9,False,1117,4.9,38,31.5,48,48,10,4,14,74,50,8.0,0,0,0,4,15,0,8.1,0.45,0,0.52,16.0,25,0.0,22.1,3.6,50.1,0.0,0.0,False,False
meilisearch,9,True,2532,11.0,84,29.0,46,10,8,11,19,127,53,7,0,2,5,4,16,0,3.6,0.28,0,0.29,15,24,2.6,22.6,4.3,5.5,0.4,0.0,False,True
meilisearch,11,False,428,1.9,15,26,51,16,5,0,5,71,0,10,0,0,1,4,12,1,2.3,0.93,2,0.72,19,39,15.8,15.8,2.3,0.0,0.0,0.0,False,True
meilisearch,3,False,284,1.2,13,16,38,33,7,5,12,22,8,4.0,0,0,3,1,1,0,91.5,0.35,1,0.0,11,20,0.0,52.0,63.4,21.1,0.0,0.0,False,True
meilisearch,2,False,420,1.8,19,22,40,22,5,0,5,70,0,5,0,0,0,1,3,0,73.8,2.62,7,1.48,13,24,7.4,33.3,16.7,40.5,0.0,0.0,False,False
meilisearch,7,False,1792,7.8,50,36.5,53,29,6,17,23,75,22,6,0,1,8,2,7,0,3.3,0.0,0,0.0,14,23,2.4,37.4,2.8,25.1,0.0,0.0,False,True
meilisearch,11,False,528,2.3,17,34,48,27,5,0,5,88,20,4,0,0,2,3,5,1,11.4,0.38,1,0.26,17.5,35,14.3,21.4,34.1,5.7,0.0,0.0,False,True
meilisearch,11,False,799,3.5,19,42,69,19,5,0,5,133,0,8,0,0,1,1,2,2,6.3,0.88,2,0.77,23.0,35,16.7,16.7,0.0,8.8,0.0,1.3,False,True
meilisearch,4,False,3087,13.4,58,55.0,87,9,1,4,5,514,20,2,0,0,7,6,27,0,10.7,0.65,0,0.68,17,28,7.8,17.4,25.3,1.6,3.9,0.0,False,True
meilisearch,2,False,646,2.8,30,23.0,37,26,5,4,9,65,0,4,0,0,0,1,2,0,54.2,2.94,8,2.22,13.0,27,7.1,40.5,15.5,7.7,0.0,0.0,False,False
meilisearch,3,False,210,0.9,10,19.0,35,21,7,5,12,16,0,4.0,0,0,5,1,1,0,114.3,0.95,2,0.0,12,17,0.0,41.2,47.6,14.3,0.0,0.0,False,True
meilisearch,8,False,1188,5.2,24,55.5,68,59,4,4,8,132,0,4.0,0,0,2,1,4,0,19.4,0.59,1,0.58,17.5,27,1.5,13.6,26.1,5.9,0.8,0.0,False,True
meilisearch,9,True,2076,9.0,68,33.5,52,21,6,14,20,99,5,7.5,0,0,8,10,31,1,3.9,0.72,1,0.73,13,27,6.7,36.3,1.4,25.0,0.5,0.0,False,True
meilisearch,9,False,1384,6.0,72,16.5,30,25,10,16,26,51,50,6.0,0,0,4,6,25,0,3.6,0.14,0,0.16,14.0,26,3.3,28.9,15.2,14.5,0.0,0.0,False,True
meilisearch,9,False,1512,6.6,66,23.0,35,23,10,4,14,101,71,5.5,0,0,3,6,31,0,2.0,0.0,0,0.0,19.5,32,10.5,11.8,2.0,41.0,0.0,0.0,False,True
meilisearch,2,False,461,2.0,22,21.5,32,25,4,3,7,58,0,5,0,0,0,1,2,0,49.9,1.52,3,1.29,11,23,5.7,51.4,21.7,19.5,0.0,0.0,False,False
meilisearch,10,False,1557,6.8,69,21,36,29,11,0,11,130,27,5,0,0,0,3,13,0,16.1,0.06,0,0.07,18.0,34,16.7,11.1,1.9,33.4,0.0,0.0,False,False
meilisearch,8,False,2211,9.6,75,29,46,27,7,16,23,92,22,4,0,0,2,16,59,0,8.1,0.36,0,0.39,15,23,4.3,29.1,0.9,13.1,0.5,0.0,False,True
meilisearch,11,False,2127,9.2,92,23.0,37,40,15,22,37,56,49,6,0,0,4,9,36,0,3.8,0.33,0,0.35,15,22,1.4,28.0,6.6,27.3,0.0,0.0,False,True
meilisearch,2,False,360,1.6,18,16.5,39,16,4,0,4,72,0,3.5,0,0,0,0,0,0,55.6,1.67,5,0.48,11.5,19,0.0,50.0,33.3,25.0,5.6,0.0,False,False
meilisearch,3,False,513,2.2,25,19,35,17,4,7,11,43,0,5,0,0,3,2,7,0,42.9,0.0,0,0.0,18,33,11.1,22.2,56.5,21.4,0.0,0.0,False,True
meilisearch,2,False,786,3.4,40,15.5,39,24,7,6,13,56,0,5,0,0,0,5,11,0,49.6,1.78,2,1.89,14,26,6.4,34.0,19.1,26.7,0.0,0.0,False,False
meilisearch,10,False,1487,6.5,59,23,43,14,18,4,22,65,91,6.5,0,0,2,9,39,0,3.4,0.0,0,0.0,17,29,7.2,22.9,1.3,20.2,0.0,0.0,False,True
meilisearch,10,False,1598,6.9,75,20,36,26,12,12,24,64,46,7.0,0,0,3,5,30,0,3.1,0.0,0,0.0,15.0,25,2.0,29.4,1.3,25.7,0.0,0.0,False,True
meilisearch,13,False,1656,7.2,65,23,47,25,13,4,17,92,41,8,0,0,0,4,17,0,8.5,0.54,0,0.6,16.0,22,2.9,25.0,13.3,42.3,0.0,0.0,False,False
meilisearch,3,False,232,1.0,12,15.0,33,26,6,5,11,19,0,4,0,0,4,1,3,0,90.5,1.29,3,0.0,10.0,22,0.0,60.0,47.4,17.2,0.0,0.0,False,True
meilisearch,10,True,1939,8.4,77,21,45,58,7,17,24,78,25,4.5,0,15,4,6,26,0,16.0,1.91,2,1.96,18.0,27,7.8,17.6,1.0,11.9,1.5,0.0,False,True
meilisearch,12,False,1338,5.8,58,22.5,40,34,15,8,23,56,35,4,0,0,1,12,38,0,4.5,0.0,0,0.0,15,26,3.8,21.5,1.5,18.7,0.0,0.0,False,True
meilisearch,8,False,1510,6.6,27,52,100,16,6,0,6,216,0,5.0,0,0,3,0,0,0,15.9,0.99,1,1.03,16.5,30,5.8,24.4,29.8,5.3,4.0,0.0,False,True
meilisearch,11,False,581,2.5,19,28,53,18,6,4,10,53,40,6.5,0,0,0,3,11,1,10.3,1.55,2,1.62,18.0,32,10.7,25.0,1.7,3.4,0.0,0.0,False,False
meilisearch,8,False,3059,13.3,110,29.0,43,22,15,33,48,62,35,4.5,0,0,5,15,47,0,8.8,0.75,2,0.72,17,27,4.0,20.3,2.0,12.4,0.0,0.0,False,True
qdrant,9,False,1036,4.5,20,48.5,87,40,0,8,8,115,0,2.0,0,0,10,5,14,0,29.9,0.97,3,0.79,21.5,36,16.7,18.8,24.1,6.8,0.0,0.0,False,True
qdrant,7,False,1083,4.7,28,42.0,59,33,6,0,6,155,0,6.5,0,0,8,2,7,0,11.1,3.23,2,3.54,17,30,9.8,24.6,5.5,1.8,0.0,0.0,False,True
qdrant,13,False,377,1.6,9,43,77,31,0,1,1,188,0,14,0,0,2,2,7,0,18.6,0.0,0,0.0,25.5,59,41.7,0.0,8.0,0.0,0.0,5.3,False,True
qdrant,7,False,685,3.0,20,33.0,56,68,6,1,7,86,0,6,0,0,2,5,18,0,8.8,0.15,1,0.0,17.0,28,2.6,28.9,8.8,5.8,2.9,0.0,False,True
qdrant,7,False,1246,5.4,34,36.5,55,17,7,0,7,156,0,6,3,3,4,1,5,0,7.2,7.06,7,7.39,16,25,0.0,20.8,1.6,8.8,0.0,0.0,True,True
qdrant,9,False,751,3.3,25,25,45,94,1,7,8,83,0,7.0,0,0,3,6,19,0,10.7,0.4,2,0.17,20,34,16.2,18.9,6.7,0.0,0.0,2.7,False,True
qdrant,9,False,302,1.3,10,22.0,54,48,1,4,5,50,0,7,0,0,2,4,14,0,23.2,2.65,6,1.32,22,35,23.1,7.7,56.3,0.0,0.0,0.0,False,True
qdrant,3,False,375,1.6,5,84,91,33,4,0,4,75,0,3.0,0,0,2,0,0,0,10.7,1.07,2,0.89,18,25,0.0,9.5,13.3,40.0,0.0,0.0,False,True
qdrant,8,False,310,1.3,13,27,50,50,6,5,11,26,0,3,0,0,4,4,14,0,29.0,1.94,6,0.0,16,31,11.8,23.5,3.2,0.0,0.0,6.5,False,True
qdrant,11,False,941,4.1,27,36,58,58,5,0,5,157,0,6,0,0,2,3,11,5,9.6,1.81,2,1.9,13.0,29,7.1,41.1,4.3,31.9,4.3,8.5,False,True
qdrant,4,False,312,1.4,10,27.5,59,24,0,1,1,156,0,1,0,0,9,1,3,0,32.1,3.85,10,1.23,14.0,26,0.0,20.0,3.2,3.2,0.0,0.0,False,True
qdrant,4,False,256,1.1,11,23,27,20,0,1,1,128,0,1,0,0,10,1,3,0,43.0,0.39,0,0.94,21,23,0.0,20.0,3.9,23.4,0.0,0.0,False,True
qdrant,10,False,1185,5.2,25,34,87,69,7,3,10,108,0,5.5,2,0,9,5,19,0,13.5,0.59,0,0.68,18,37,16.9,23.7,0.8,11.8,3.4,0.0,True,True
qdrant,3,False,923,4.0,20,41.0,85,47,4,6,10,84,0,2.0,3,0,5,1,2,0,11.9,0.87,1,0.91,17.5,28,6.0,18.0,31.4,14.1,0.0,0.0,True,True
qdrant,8,False,1027,4.5,33,30,48,38,7,0,7,128,0,7,0,0,3,3,11,8,6.8,0.88,0,1.03,16,26,3.3,23.0,9.7,1.0,1.0,7.8,False,True
qdrant,9,False,1130,4.9,28,35.0,70,13,7,4,11,94,0,3,0,0,15,5,17,0,23.0,0.8,1,0.82,17.0,31,11.3,17.7,8.8,7.1,0.0,0.0,False,True
qdrant,11,False,507,2.2,15,25,62,67,0,0,0,507,0,0,0,0,3,4,13,1,21.7,0.0,0,0.0,19.0,34,16.7,12.5,3.9,15.8,0.0,0.0,False,True
qdrant,8,False,1825,7.9,56,31.5,52,74,4,2,6,261,0,4.0,5,0,5,4,14,2,7.7,0.27,0,0.3,17.0,30,6.9,23.5,3.3,24.7,0.0,1.1,True,True
qdrant,7,False,1045,4.5,47,20,44,40,5,2,7,131,0,2,10,0,20,2,7,1,16.3,0.38,1,0.34,18.0,31,11.5,11.5,19.1,7.7,0.0,1.0,True,True
qdrant,3,False,882,3.8,24,33.0,62,18,3,7,10,80,0,3.0,5,0,5,1,6,0,7.9,0.79,1,0.82,19.0,33,10.9,15.2,18.1,27.2,1.1,0.0,True,True
qdrant,7,False,983,4.3,27,37,72,72,3,7,10,89,0,4.0,0,0,7,2,7,0,30.5,1.83,0,2.16,18,70,21.6,24.3,22.4,1.0,0.0,0.0,False,True
qdrant,11,False,529,2.3,11,41,82,86,0,0,0,529,0,0,0,0,3,2,7,0,18.9,0.0,0,0.0,22,32,26.1,8.7,5.7,9.5,0.0,0.0,False,True
qdrant,7,False,764,3.3,23,32,52,61,5,3,8,85,0,5.0,0,0,2,3,10,0,24.9,0.0,0,0.0,19,28,2.4,17.1,9.2,36.6,1.3,10.5,False,True
qdrant,8,False,764,3.3,25,25,57,38,6,1,7,96,0,5,1,0,3,4,15,3,34.0,2.09,4,1.95,13,19,0.0,33.3,19.6,27.5,0.0,0.0,True,True
qdrant,11,False,905,3.9,24,37.0,53,37,9,0,9,90,0,10,0,0,3,2,7,1,7.7,0.33,0,0.4,14,25,1.8,26.3,3.3,0.0,0.0,0.0,False,True
qdrant,5,False,372,1.6,9,37,88,88,2,0,2,124,0,4.5,1,0,2,0,0,0,5.4,0.27,0,0.45,22.0,37,18.8,6.2,8.1,0.0,0.0,0.0,True,True
qdrant,12,False,479,2.1,23,14,39,59,0,6,6,68,0,6.0,0,0,2,2,7,0,8.4,0.21,0,0.3,21.0,54,27.8,16.7,8.4,0.0,0.0,6.3,False,True
qdrant,13,False,553,2.4,15,38,56,28,2,6,8,61,12,6.0,0,0,3,4,13,0,9.0,0.54,0,0.74,20.5,32,19.2,7.7,1.8,0.0,0.0,14.5,False,True
qdrant,4,False,1267,5.5,22,50.5,108,109,6,4,10,115,10,2.5,6,0,8,0,0,0,21.3,0.39,0,0.45,16,28,6.8,26.0,18.2,36.3,0.8,0.0,True,True
qdrant,3,False,240,1.0,5,46,66,19,4,0,4,48,0,2.0,0,0,2,0,0,0,8.3,1.25,1,2.22,21,28,9.1,9.1,12.5,37.5,0.0,0.0,False,True
qdrant,4,False,1110,4.8,21,48,93,55,5,0,5,185,20,2,0,0,12,2,5,0,9.9,0.09,0,0.1,20.0,29,7.1,16.1,19.8,15.3,0.0,0.0,False,True
qdrant,8,False,251,1.1,10,21.0,51,51,1,5,6,36,0,5.0,0,0,3,5,18,0,19.9,0.0,0,0.0,15.0,28,7.1,42.9,4.0,0.0,0.0,0.0,False,True
qdrant,11,False,1075,4.7,18,52.5,108,73,4,1,5,179,0,2,0,0,8,1,2,0,8.4,0.56,1,0.54,20,29,5.7,5.7,19.5,2.8,23.3,0.0,False,True
qdrant,5,False,1593,6.9,47,36,53,40,5,3,8,177,12,2.5,1,4,12,3,7,2,8.2,1.13,0,1.25,20.0,31,13.5,6.8,25.1,3.1,0.6,1.9,True,True
qdrant,5,False,1660,7.2,49,33,48,49,6,3,9,166,0,5,2,2,3,3,10,0,12.0,4.1,0,4.5,15,25,1.0,27.6,0.6,13.9,0.6,0.0,True,True
qdrant,6,False,1487,6.5,39,41,60,48,3,4,7,186,14,6,2,1,5,10,27,0,10.1,0.74,1,0.75,15,28,7.1,27.1,20.2,8.7,0.0,0.0,True,True
qdrant,9,False,1230,5.3,29,39,67,38,9,1,10,112,10,5.0,6,0,5,2,3,1,13.0,0.24,0,0.28,15,25,2.7,24.0,7.3,48.0,0.0,0.0,True,True
qdrant,10,False,1080,4.7,34,32.0,47,38,3,2,5,180,40,4,0,0,8,3,8,2,19.4,0.56,0,0.65,16.0,25,1.5,24.2,7.4,25.9,6.5,0.0,False,True
qdrant,8,False,2358,10.3,38,59.0,122,54,4,7,11,196,27,2,4,0,10,6,19,0,4.7,0.13,0,0.14,19.0,31,11.2,12.9,3.4,14.8,0.4,0.0,True,True
qdrant,4,False,1256,5.5,37,31,53,39,4,3,7,157,29,2,0,0,9,3,12,1,11.9,0.16,0,0.18,16.5,27,6.9,25.0,14.3,20.7,0.8,0.0,False,True
qdrant,4,False,1197,5.2,37,32,48,13,9,4,13,86,0,3,0,2,13,2,7,0,25.1,2.09,2,2.2,16.0,25,2.8,22.2,5.0,10.0,0.0,0.0,False,True
qdrant,9,False,997,4.3,23,43,61,47,9,0,9,100,0,5,0,0,9,4,16,0,6.0,0.0,0,0.0,23,43,27.0,5.4,0.0,6.0,0.0,0.0,False,True
qdrant,6,True,1729,7.5,41,41,70,18,7,0,7,216,0,6,3,3,3,1,3,0,11.6,3.7,6,3.67,16,27,4.0,30.7,0.0,19.7,0.0,0.0,True,True
qdrant,9,False,1544,6.7,52,25.0,54,49,4,6,10,140,30,6.0,15,0,5,1,4,0,10.4,0.45,1,0.43,15.0,24,1.0,31.0,19.4,13.6,2.6,0.0,True,True
qdrant,8,False,2831,12.3,89,33,52,22,10,5,15,177,13,5,25,5,14,3,7,5,13.4,0.74,1,0.75,15,26,4.8,21.8,8.1,24.7,0.0,0.0,True,True
qdrant,10,False,834,3.6,28,33.0,46,6,6,0,6,119,0,6.5,0,0,4,4,12,0,12.0,0.48,1,0.44,16.5,32,13.0,19.6,0.0,0.0,0.0,2.4,False,True
qdrant,9,False,687,3.0,12,53.5,76,74,4,2,6,98,0,7.5,0,0,3,2,7,0,7.3,1.46,0,1.86,18.5,25,0.0,13.2,1.5,2.9,1.5,0.0,False,True
qdrant,5,False,2284,9.9,87,25,46,39,9,0,9,228,22,3,16,8,21,5,15,1,14.9,0.92,0,0.98,16.0,28,4.6,18.5,3.1,22.3,0.0,0.4,True,True
qdrant,6,False,1652,7.2,60,24.0,54,7,6,10,16,97,6,6.0,2,3,17,7,21,0,7.9,0.91,0,1.0,14.0,27,2.9,27.9,29.7,1.2,0.0,1.8,True,True
qdrant,7,False,1486,6.5,36,41.5,72,68,10,0,10,135,0,4.5,0,0,11,10,33,0,4.7,2.42,2,2.54,22,36,24.6,12.3,6.7,4.7,0.0,0.0,False,True
qdrant,11,False,665,2.9,15,37,80,90,5,1,6,95,0,5.5,0,0,6,2,7,1,9.0,0.75,3,0.39,21.0,45,10.0,10.0,6.0,3.0,0.0,3.0,False,True
qdrant,6,False,600,2.6,18,25.5,73,45,3,6,9,60,0,3,0,0,5,3,10,0,16.7,1.17,4,0.67,20,33,22.2,14.8,1.7,5.0,0.0,1.7,False,True
qdrant,7,False,1575,6.8,61,22,41,58,4,7,11,131,0,3,2,0,8,8,22,1,10.8,3.24,2,3.44,17.0,30,9.3,31.4,13.3,27.3,1.3,0.0,True,True
qdrant,6,False,880,3.8,20,43.0,70,55,0,5,5,147,40,4,0,0,2,2,7,0,8.0,3.18,3,3.42,15,29,7.3,34.5,1.1,13.6,0.0,1.1,False,True
qdrant,7,False,2727,11.9,65,40,71,5,6,15,21,124,0,3,0,3,19,2,5,0,12.5,0.29,2,0.23,20,34,14.5,12.2,7.3,9.9,0.0,11.0,False,True
qdrant,7,False,1504,6.5,24,61.5,87,41,9,0,9,150,0,5,0,1,6,2,7,0,10.0,2.46,2,2.58,21,35,17.4,18.8,10.6,6.0,0.0,0.0,False,True
qdrant,10,False,1789,7.8,38,48.5,75,5,9,0,9,179,0,5,0,4,8,2,9,0,9.5,5.48,4,5.74,16,34,11.1,27.3,2.2,3.9,0.0,0.0,False,True
qdrant,9,False,642,2.8,13,34,68,62,0,0,0,642,0,0,0,0,3,3,11,1,15.6,0.0,0,0.0,22.5,37,17.9,7.1,10.9,9.3,0.0,0.0,False,True
qdrant,5,False,1423,6.2,23,52,105,127,5,6,11,119,9,4,1,2,8,1,4,0,3.5,3.44,0,3.85,19,33,11.3,14.1,14.1,3.5,0.7,0.0,True,True
qdrant,5,False,946,4.1,24,35.5,67,45,1,1,2,315,50,3.0,0,0,11,3,9,1,8.5,0.32,0,0.38,16.5,27,6.0,16.0,15.9,9.5,2.1,0.0,False,True
qdrant,5,False,1464,6.4,50,29.0,47,67,10,3,13,105,0,5,7,0,10,0,0,2,2.0,0.2,0,0.23,17,26,1.2,16.5,2.0,13.0,0.7,0.0,True,True
qdrant,6,False,648,2.8,16,35.0,67,53,6,1,7,81,0,5,3,0,2,2,8,0,4.6,1.08,1,1.2,18,31,12.1,15.2,21.6,29.3,0.0,3.1,True,True
qdrant,11,False,266,1.2,8,34.5,50,44,4,1,5,44,0,3,0,0,2,4,18,0,22.6,0.0,0,0.0,19.5,32,33.3,8.3,22.6,15.0,0.0,0.0,False,True
qdrant,7,False,833,3.6,17,55,71,57,6,0,6,119,0,7.5,0,0,3,3,12,0,18.0,2.04,3,2.05,13.0,24,1.7,36.2,6.0,32.4,0.0,0.0,False,True
qdrant,5,False,453,2.0,17,28,41,40,6,0,6,65,0,3.5,0,0,2,2,7,0,19.9,1.1,0,1.65,15,25,3.2,38.7,6.6,19.9,4.4,0.0,False,True
